,id,breed
8920,n02085782_593,japanese_spaniel
8921,n02094114_2129,norfolk_terrier
8922,n02098413_8297,lhasa
8923,n02096294_472,australian_terrier
8924,n02088632_2521,bluetick
8925,n02099267_3787,flat
8926,n02086240_9429,shih
8927,n02113712_580,miniature_poodle
8928,n02115913_1830,dhole
8929,n02095314_2198,wire
8930,n02094433_96,yorkshire_terrier
8931,n02102040_6622,english_springer
8932,n02097658_349,silky_terrier
8933,n02096437_1551,dandie_dinmont
8934,n02099712_7406,labrador_retriever
8935,n02090622_6449,borzoi
8936,n02088632_4210,bluetick
8937,n02100583_3027,vizsla
8938,n02113978_2141,mexican_hairless
8939,n02107312_1724,miniature_pinscher
8940,n02113712_2718,miniature_poodle
8941,n02104029_3766,kuvasz
8942,n02085782_2978,japanese_spaniel
8943,n02089867_55,walker_hound
8944,n02088466_2934,bloodhound
8945,n02093647_254,bedlington_terrier
8946,n02096177_11706,cairn
8947,n02113186_9809,cardigan
8948,n02090622_9708,borzoi
8949,n02093428_3305,american_staffordshire_terrier
8950,n02106030_16000,collie
8951,n02098286_2863,west_highland_white_terrier
8952,n02107683_3291,bernese_mountain_dog
8953,n02088238_10013,basset
8954,n02100236_4465,german_short
8955,n02112137_6808,chow
8956,n02087046_3439,toy_terrier
8957,n02107683_5684,bernese_mountain_dog
8958,n02093256_7043,staffordshire_bullterrier
8959,n02088364_11231,beagle
8960,n02116738_9748,african_hunting_dog
8961,n02107574_618,greater_swiss_mountain_dog
8962,n02096585_9681,boston_bull
8963,n02112350_7733,keeshond
8964,n02101006_4065,gordon_setter
8965,n02098105_1578,soft
8966,n02091244_3735,ibizan_hound
8967,n02096437_3832,dandie_dinmont
8968,n02110806_4966,basenji
8969,n02110806_6016,basenji
8970,n02088632_255,bluetick
8971,n02107312_46,miniature_pinscher
8972,n02113023_10636,pembroke
8973,n02110806_6066,basenji
8974,n02096437_1219,dandie_dinmont
8975,n02108000_877,entlebucher
8976,n02088466_7191,bloodhound
8977,n02093647_3453,bedlington_terrier
8978,n02085936_8365,maltese_dog
8979,n02086240_5246,shih
8980,n02099712_6823,labrador_retriever
8981,n02115641_4677,dingo
8982,n02097047_5030,miniature_schnauzer
8983,n02088238_11917,basset
8984,n02104365_7018,schipperke
8985,n02089078_461,black
8986,n02094258_2956,norwich_terrier
8987,n02113023_1659,pembroke
8988,n02091635_1634,otterhound
8989,n02113023_2012,pembroke
8990,n02113023_2567,pembroke
8991,n02093991_2451,irish_terrier
8992,n02105412_5381,kelpie
8993,n02113186_6173,cardigan
8994,n02113712_448,miniature_poodle
8995,n02106030_16184,collie
8996,n02092002_2851,scottish_deerhound
8997,n02105162_9927,malinois
8998,n02112018_8246,pomeranian
8999,n02112706_2295,brabancon_griffon
9000,n02099849_3680,chesapeake_bay_retriever
9001,n02108089_6583,boxer
9002,n02101556_7986,clumber
9003,n02086646_2778,blenheim_spaniel
9004,n02100877_3463,irish_setter
9005,n02111500_459,great_pyrenees
9006,n02105251_2626,briard
9007,n02090379_1448,redbone
9008,n02086910_3320,papillon
9009,n02092339_5978,weimaraner
9010,n02091831_7066,saluki
9011,n02107574_1097,greater_swiss_mountain_dog
9012,n02107312_6617,miniature_pinscher
9013,n02101388_3416,brittany_spaniel
9014,n02108089_2831,boxer
9015,n02086910_1626,papillon
9016,n02098105_2945,soft
9017,n02107908_3387,appenzeller
9018,n02098105_2138,soft
9019,n02111889_5532,samoyed
9020,n02097474_4053,tibetan_terrier
9021,n02110063_17962,malamute
9022,n02110627_3001,affenpinscher
9023,n02105056_6523,groenendael
9024,n02088364_5427,beagle
9025,n02100236_4084,german_short
9026,n02091831_1801,saluki
9027,n02110063_13126,malamute
9028,n02100583_5792,vizsla
9029,n02094114_3545,norfolk_terrier
9030,n02104365_1151,schipperke
9031,n02099712_4462,labrador_retriever
9032,n02102040_797,english_springer
9033,n02111277_4369,newfoundland
9034,n02113624_1077,toy_poodle
9035,n02105641_5982,old_english_sheepdog
9036,n02094258_2107,norwich_terrier
9037,n02096585_1313,boston_bull
9038,n02101556_4965,clumber
9039,n02108551_734,tibetan_mastiff
9040,n02113978_505,mexican_hairless
9041,n02100735_5207,english_setter
9042,n02095570_1461,lakeland_terrier
9043,n02095570_4650,lakeland_terrier
9044,n02086910_4607,papillon
9045,n02107683_5333,bernese_mountain_dog
9046,n02090379_1401,redbone
9047,n02085782_4365,japanese_spaniel
9048,n02116738_5932,african_hunting_dog
9049,n02111889_4381,samoyed
9050,n02110063_5829,malamute
9051,n02107683_265,bernese_mountain_dog
9052,n02099601_7780,golden_retriever
9053,n02108915_5669,french_bulldog
9054,n02088632_2454,bluetick
9055,n02099712_6455,labrador_retriever
9056,n02097130_1894,giant_schnauzer
9057,n02115641_4970,dingo
9058,n02097209_3430,standard_schnauzer
9059,n02106030_12714,collie
9060,n02093859_2562,kerry_blue_terrier
9061,n02100236_465,german_short
9062,n02098286_3704,west_highland_white_terrier
9063,n02098286_642,west_highland_white_terrier
9064,n02105855_7527,shetland_sheepdog
9065,n02108089_2917,boxer
9066,n02110958_15449,pug
9067,n02098286_758,west_highland_white_terrier
9068,n02102177_964,welsh_springer_spaniel
9069,n02088094_3836,afghan_hound
9070,n02102318_14555,cocker_spaniel
9071,n02092002_5960,scottish_deerhound
9072,n02088364_2840,beagle
9073,n02088364_13236,beagle
9074,n02110063_15727,malamute
9075,n02094258_928,norwich_terrier
9076,n02104029_3900,kuvasz
9077,n02088632_3643,bluetick
9078,n02106030_7453,collie
9079,n02108422_2203,bull_mastiff
9080,n02105855_15506,shetland_sheepdog
9081,n02098286_5672,west_highland_white_terrier
9082,n02113799_2426,standard_poodle
9083,n02113712_919,miniature_poodle
9084,n02110806_3711,basenji
9085,n02113712_885,miniature_poodle
9086,n02100236_239,german_short
9087,n02091032_75,italian_greyhound
9088,n02090379_4643,redbone
9089,n02107574_3274,greater_swiss_mountain_dog
9090,n02104029_1370,kuvasz
9091,n02092002_3301,scottish_deerhound
9092,n02110806_6424,basenji
9093,n02097209_1387,standard_schnauzer
9094,n02106662_6966,german_shepherd
9095,n02112350_9227,keeshond
9096,n02109047_28433,great_dane
9097,n02107312_1316,miniature_pinscher
9098,n02095889_47,sealyham_terrier
9099,n02112706_2169,brabancon_griffon
9100,n02088364_9849,beagle
9101,n02085782_3400,japanese_spaniel
9102,n02093428_16245,american_staffordshire_terrier
9103,n02091467_402,norwegian_elkhound
9104,n02097298_15174,scotch_terrier
9105,n02099267_2127,flat
9106,n02107908_3991,appenzeller
9107,n02112137_8504,chow
9108,n02094114_1595,norfolk_terrier
9109,n02096294_4525,australian_terrier
9110,n02099267_1860,flat
9111,n02099429_3077,curly
9112,n02092002_4230,scottish_deerhound
9113,n02110806_3955,basenji
9114,n02108422_4375,bull_mastiff
9115,n02092339_4169,weimaraner
9116,n02088632_28,bluetick
9117,n02108551_4698,tibetan_mastiff
9118,n02105855_9079,shetland_sheepdog
9119,n02096585_2727,boston_bull
9120,n02110185_10360,siberian_husky
9121,n02109525_9872,saint_bernard
9122,n02113023_10829,pembroke
9123,n02113799_1183,standard_poodle
9124,n02088632_2039,bluetick
9125,n02109525_9426,saint_bernard
9126,n02112350_6861,keeshond
9127,n02111277_6211,newfoundland
9128,n02107142_14066,doberman
9129,n02113978_3101,mexican_hairless
9130,n02105251_7723,briard
9131,n02110958_12080,pug
9132,n02098413_1396,lhasa
9133,n02106662_3953,german_shepherd
9134,n02111500_7380,great_pyrenees
9135,n02097658_5535,silky_terrier
9136,n02098105_3579,soft
9137,n02086646_1959,blenheim_spaniel
9138,n02102040_1217,english_springer
9139,n02098105_845,soft
9140,n02099429_1068,curly
9141,n02110063_6458,malamute
9142,n02097474_401,tibetan_terrier
9143,n02110627_7680,affenpinscher
9144,n02097474_2507,tibetan_terrier
9145,n02096051_3472,airedale
9146,n02088364_16065,beagle
9147,n02095314_1407,wire
9148,n02102318_6105,cocker_spaniel
9149,n02087046_3490,toy_terrier
9150,n02112018_249,pomeranian
9151,n02089973_2064,english_foxhound
9152,n02087046_133,toy_terrier
9153,n02094433_7394,yorkshire_terrier
9154,n02109047_27409,great_dane
9155,n02106030_14943,collie
9156,n02089973_4307,english_foxhound
9157,n02110958_353,pug
9158,n02108000_2185,entlebucher
9159,n02105162_6625,malinois
9160,n02097209_396,standard_schnauzer
9161,n02102480_6620,sussex_spaniel
9162,n02092339_4214,weimaraner
9163,n02105251_7170,briard
9164,n02113978_310,mexican_hairless
9165,n02113023_12785,pembroke
9166,n02108915_12618,french_bulldog
9167,n02086079_380,pekinese
9168,n02113624_6060,toy_poodle
9169,n02107574_2100,greater_swiss_mountain_dog
9170,n02093647_630,bedlington_terrier
9171,n02102177_1257,welsh_springer_spaniel
9172,n02090379_223,redbone
9173,n02096177_1518,cairn
9174,n02095570_375,lakeland_terrier
9175,n02099849_43,chesapeake_bay_retriever
9176,n02110958_15351,pug
9177,n02096294_2378,australian_terrier
9178,n02111277_12381,newfoundland
9179,n02098413_6348,lhasa
9180,n02107574_1077,greater_swiss_mountain_dog
9181,n02091032_904,italian_greyhound
9182,n02109047_11184,great_dane
9183,n02095889_1458,sealyham_terrier
9184,n02105855_10619,shetland_sheepdog
9185,n02100236_4463,german_short
9186,n02088094_4583,afghan_hound
9187,n02111129_1799,leonberg
9188,n02090622_2055,borzoi
9189,n02096294_7711,australian_terrier
9190,n02102480_4570,sussex_spaniel
9191,n02105251_7666,briard
9192,n02107683_3655,bernese_mountain_dog
9193,n02090721_870,irish_wolfhound
9194,n02088094_5413,afghan_hound
9195,n02101556_4112,clumber
9196,n02108915_2603,french_bulldog
9197,n02113799_4761,standard_poodle
9198,n02097209_4148,standard_schnauzer
9199,n02089867_3726,walker_hound
9200,n02090379_91,redbone
9201,n02095889_5203,sealyham_terrier
9202,n02113624_3061,toy_poodle
9203,n02096437_2480,dandie_dinmont
9204,n02106030_16186,collie
9205,n02104365_7881,schipperke
9206,n02087394_11116,rhodesian_ridgeback
9207,n02109961_2706,eskimo_dog
9208,n02101556_3540,clumber
9209,n02108422_4039,bull_mastiff
9210,n02091134_13544,whippet
9211,n02113624_1050,toy_poodle
9212,n02086646_1920,blenheim_spaniel
9213,n02097130_1633,giant_schnauzer
9214,n02099601_9504,golden_retriever
9215,n02105412_5926,kelpie
9216,n02095570_1765,lakeland_terrier
9217,n02087394_3795,rhodesian_ridgeback
9218,n02086646_1830,blenheim_spaniel
9219,n02090622_10302,borzoi
9220,n02099849_110,chesapeake_bay_retriever
9221,n02097209_3599,standard_schnauzer
9222,n02094114_1448,norfolk_terrier
9223,n02111277_7130,newfoundland
9224,n02105855_15911,shetland_sheepdog
9225,n02093647_1766,bedlington_terrier
9226,n02095889_4762,sealyham_terrier
9227,n02108915_110,french_bulldog
9228,n02111277_3907,newfoundland
9229,n02102040_1249,english_springer
9230,n02106030_4909,collie
9231,n02097130_2904,giant_schnauzer
9232,n02108551_2778,tibetan_mastiff
9233,n02109047_638,great_dane
9234,n02113712_142,miniature_poodle
9235,n02098105_2757,soft
9236,n02106030_13834,collie
9237,n02116738_6117,african_hunting_dog
9238,n02087394_7143,rhodesian_ridgeback
9239,n02112018_7802,pomeranian
9240,n02109961_5066,eskimo_dog
9241,n02099429_363,curly
9242,n02098413_3561,lhasa
9243,n02088632_924,bluetick
9244,n02095889_6531,sealyham_terrier
9245,n02109047_12569,great_dane
9246,n02102973_4287,irish_water_spaniel
9247,n02111129_2330,leonberg
9248,n02085936_3315,maltese_dog
9249,n02088466_9191,bloodhound
9250,n02094433_2824,yorkshire_terrier
9251,n02101388_2177,brittany_spaniel
9252,n02093428_712,american_staffordshire_terrier
9253,n02109525_16100,saint_bernard
9254,n02106030_18516,collie
9255,n02112706_220,brabancon_griffon
9256,n02105641_1212,old_english_sheepdog
9257,n02105056_3754,groenendael
9258,n02088238_9600,basset
9259,n02096294_3137,australian_terrier
9260,n02096437_3974,dandie_dinmont
9261,n02093428_19443,american_staffordshire_terrier
9262,n02112350_7862,keeshond
9263,n02106166_950,border_collie
9264,n02110806_2349,basenji
9265,n02089078_351,black
9266,n02110063_16310,malamute
9267,n02094258_860,norwich_terrier
9268,n02108915_1871,french_bulldog
9269,n02097298_1941,scotch_terrier
9270,n02116738_8749,african_hunting_dog
9271,n02107312_3470,miniature_pinscher
9272,n02110063_13228,malamute
9273,n02086079_1759,pekinese
9274,n02093991_686,irish_terrier
9275,n02091134_7606,whippet
9276,n02096051_1558,airedale
9277,n02093991_652,irish_terrier
9278,n02110958_16447,pug
9279,n02085936_7142,maltese_dog
9280,n02091244_1737,ibizan_hound
9281,n02110063_10965,malamute
9282,n02107312_6487,miniature_pinscher
9283,n02102040_6335,english_springer
9284,n02092339_1013,weimaraner
9285,n02105412_1925,kelpie
9286,n02093428_3353,american_staffordshire_terrier
9287,n02085936_6278,maltese_dog
9288,n02105505_4248,komondor
9289,n02100583_12097,vizsla
9290,n02096294_1299,australian_terrier
9291,n02106030_9339,collie
9292,n02088094_2626,afghan_hound
9293,n02093256_5647,staffordshire_bullterrier
9294,n02105855_9903,shetland_sheepdog
9295,n02091467_3055,norwegian_elkhound
9296,n02098413_18706,lhasa
9297,n02110063_6508,malamute
9298,n02108551_1409,tibetan_mastiff
9299,n02096051_1912,airedale
9300,n02091635_134,otterhound
9301,n02085620_477,chihuahua
9302,n02088238_3475,basset
9303,n02085782_1191,japanese_spaniel
9304,n02105251_7797,briard
9305,n02093428_5326,american_staffordshire_terrier
9306,n02096051_3194,airedale
9307,n02087046_4906,toy_terrier
9308,n02095889_347,sealyham_terrier
9309,n02105855_14868,shetland_sheepdog
9310,n02099601_2422,golden_retriever
9311,n02106550_12948,rottweiler
9312,n02086910_6089,papillon
9313,n02090379_4708,redbone
9314,n02101006_2232,gordon_setter
9315,n02094433_5384,yorkshire_terrier
9316,n02096294_8476,australian_terrier
9317,n02086910_6509,papillon
9318,n02113978_386,mexican_hairless
9319,n02113023_3474,pembroke
9320,n02099601_864,golden_retriever
9321,n02098105_3924,soft
9322,n02113186_6418,cardigan
9323,n02102480_7238,sussex_spaniel
9324,n02092339_727,weimaraner
9325,n02105251_8078,briard
9326,n02089973_1888,english_foxhound
9327,n02101556_2623,clumber
9328,n02089867_2039,walker_hound
9329,n02098105_2143,soft
9330,n02105412_893,kelpie
9331,n02111129_2743,leonberg
9332,n02105162_5462,malinois
9333,n02115641_9396,dingo
9334,n02097474_1774,tibetan_terrier
9335,n02107908_1426,appenzeller
9336,n02088364_4493,beagle
9337,n02099601_1259,golden_retriever
9338,n02100877_985,irish_setter
9339,n02106166_549,border_collie
9340,n02106030_15419,collie
9341,n02093256_7075,staffordshire_bullterrier
9342,n02099712_5844,labrador_retriever
9343,n02097658_329,silky_terrier
9344,n02105505_3957,komondor
9345,n02108089_2741,boxer
9346,n02111277_3254,newfoundland
9347,n02090379_859,redbone
9348,n02106166_4753,border_collie
9349,n02096585_4983,boston_bull
9350,n02086079_12125,pekinese
9351,n02102318_2271,cocker_spaniel
9352,n02108089_10229,boxer
9353,n02090379_1414,redbone
9354,n02112706_2467,brabancon_griffon
9355,n02105855_3168,shetland_sheepdog
9356,n02107683_2535,bernese_mountain_dog
9357,n02091244_2512,ibizan_hound
9358,n02110063_9496,malamute
9359,n02088466_1983,bloodhound
9360,n02106382_472,bouvier_des_flandres
9361,n02097130_864,giant_schnauzer
9362,n02105412_7514,kelpie
9363,n02111889_3450,samoyed
9364,n02096585_1450,boston_bull
9365,n02112350_7168,keeshond
9366,n02116738_3365,african_hunting_dog
9367,n02105641_5980,old_english_sheepdog
9368,n02105855_17258,shetland_sheepdog
9369,n02088238_9486,basset
9370,n02085782_1656,japanese_spaniel
9371,n02105855_19782,shetland_sheepdog
9372,n02102318_12053,cocker_spaniel
9373,n02089867_3585,walker_hound
9374,n02093859_676,kerry_blue_terrier
9375,n02090379_4875,redbone
9376,n02101006_335,gordon_setter
9377,n02116738_6813,african_hunting_dog
9378,n02093428_9538,american_staffordshire_terrier
9379,n02089973_243,english_foxhound
9380,n02089867_2221,walker_hound
9381,n02108551_4392,tibetan_mastiff
9382,n02095889_1723,sealyham_terrier
9383,n02091467_4049,norwegian_elkhound
9384,n02110958_16492,pug
9385,n02092002_6585,scottish_deerhound
9386,n02100583_3274,vizsla
9387,n02099267_566,flat
9388,n02111500_3863,great_pyrenees
9389,n02102318_9256,cocker_spaniel
9390,n02094258_2312,norwich_terrier
9391,n02108915_3382,french_bulldog
9392,n02086240_7728,shih
9393,n02102973_879,irish_water_spaniel
9394,n02107312_867,miniature_pinscher
9395,n02086910_336,papillon
9396,n02086910_2698,papillon
9397,n02099601_5709,golden_retriever
9398,n02115913_4119,dhole
9399,n02113023_186,pembroke
9400,n02106382_1673,bouvier_des_flandres
9401,n02091134_12581,whippet
9402,n02109525_6663,saint_bernard
9403,n02107574_2474,greater_swiss_mountain_dog
9404,n02106662_17240,german_shepherd
9405,n02091635_2725,otterhound
9406,n02108551_4310,tibetan_mastiff
9407,n02101006_2516,gordon_setter
9408,n02098413_17946,lhasa
9409,n02090721_4188,irish_wolfhound
9410,n02095889_5759,sealyham_terrier
9411,n02102040_196,english_springer
9412,n02091134_392,whippet
9413,n02091244_5818,ibizan_hound
9414,n02115913_2480,dhole
9415,n02113978_2726,mexican_hairless
9416,n02104365_9131,schipperke
9417,n02104029_262,kuvasz
9418,n02085782_143,japanese_spaniel
9419,n02111129_4305,leonberg
9420,n02096585_11476,boston_bull
9421,n02106662_21094,german_shepherd
9422,n02096177_11012,cairn
9423,n02091032_990,italian_greyhound
9424,n02088094_1357,afghan_hound
9425,n02105162_6081,malinois
9426,n02105505_3833,komondor
9427,n02101006_1580,gordon_setter
9428,n02111889_3253,samoyed
9429,n02088632_336,bluetick
9430,n02097047_35,miniature_schnauzer
9431,n02088094_3641,afghan_hound
9432,n02086240_3493,shih
9433,n02104365_2978,schipperke
9434,n02090622_9415,borzoi
9435,n02096585_4662,boston_bull
9436,n02108089_1367,boxer
9437,n02096177_362,cairn
9438,n02091831_3430,saluki
9439,n02088364_2106,beagle
9440,n02092339_5411,weimaraner
9441,n02102040_4037,english_springer
9442,n02097658_8409,silky_terrier
9443,n02100735_6803,english_setter
9444,n02101556_4241,clumber
9445,n02105855_13090,shetland_sheepdog
9446,n02102973_2449,irish_water_spaniel
9447,n02110806_2157,basenji
9448,n02086646_1014,blenheim_spaniel
9449,n02096294_6931,australian_terrier
9450,n02108089_13738,boxer
9451,n02102480_7472,sussex_spaniel
9452,n02106030_9354,collie
9453,n02096294_4022,australian_terrier
9454,n02100236_4508,german_short
9455,n02091244_3631,ibizan_hound
9456,n02113978_2145,mexican_hairless
9457,n02116738_7506,african_hunting_dog
9458,n02113799_815,standard_poodle
9459,n02101388_4632,brittany_spaniel
9460,n02091032_1783,italian_greyhound
9461,n02091831_351,saluki
9462,n02111500_2247,great_pyrenees
9463,n02097130_4518,giant_schnauzer
9464,n02102177_4090,welsh_springer_spaniel
9465,n02090721_2800,irish_wolfhound
9466,n02106662_24758,german_shepherd
9467,n02088094_10822,afghan_hound
9468,n02104365_481,schipperke
9469,n02088466_3217,bloodhound
9470,n02102040_6890,english_springer
9471,n02113712_438,miniature_poodle
9472,n02094114_4142,norfolk_terrier
9473,n02110627_12272,affenpinscher
9474,n02087046_6166,toy_terrier
9475,n02085782_1949,japanese_spaniel
9476,n02102177_415,welsh_springer_spaniel
9477,n02108915_5596,french_bulldog
9478,n02102177_2910,welsh_springer_spaniel
9479,n02097658_10559,silky_terrier
